country;year;month;MCS;CG;volume(Kg);weight;value(EUR)
Denmark;2021;11;Salmonids;Trout;37946.8;Net weight;593555.2
Denmark;2021;11;Flatfish;Flounder, other;78526.41;Net weight;1273459.59
Denmark;2021;11;Salmonids;Salmon;381426.63;Net weight;8949799.11
Denmark;2021;11;Miscellaneous aquatic products;Other unspecified products;484551.47;Net weight;5962540.27
Denmark;2021;11;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;19130.78;Net weight;163753.41
Denmark;2021;11;Flatfish;Halibut, other;9086.07;Net weight;338376.46
Denmark;2021;11;Flatfish;Dab;3258.67;Net weight;56894.18
Denmark;2021;12;Small pelagics;Mackerel;32753.61;Net weight;384755.08
Denmark;2021;12;Groundfish;Cod;42245.81;Net weight;930815.9
Denmark;2021;12;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;55568.05;Net weight;298080.89
Denmark;2021;12;Flatfish;Halibut, other;10114.46;Net weight;357436.93
Denmark;2021;12;Flatfish;Dab;4478.98;Net weight;79003.19
Denmark;2021;12;Miscellaneous aquatic products;Other unspecified products;423280.34;Net weight;6272398.06
Denmark;2021;12;Salmonids;Salmon;490762.88;Net weight;1.210724153E7
Denmark;2021;12;Flatfish;Flounder, other;87163.47;Net weight;1431019.9
Denmark;2021;12;Salmonids;Trout;59954.17;Net weight;1078472.36
Denmark;2021;2;Salmonids;Salmon;452262.97;Net weight;9986392.36
Denmark;2021;2;Flatfish;Flounder, other;79648.2;Net weight;1247907.22
Denmark;2021;2;Salmonids;Trout;37771.48;Net weight;771768.59
Denmark;2021;2;Small pelagics;Mackerel;47552.99;Net weight;615571.2
Denmark;2021;2;Groundfish;Cod;47015.0;Net weight;835069.05
Denmark;2021;2;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;22795.8;Net weight;80284.19
Denmark;2021;2;Flatfish;Halibut, other;4525.83;Net weight;192168.11
Denmark;2021;2;Flatfish;Dab;1971.37;Net weight;28776.41
Denmark;2021;2;Miscellaneous aquatic products;Other unspecified products;500929.13;Net weight;7525389.27
Denmark;2021;3;Miscellaneous aquatic products;Other unspecified products;538330.5;Net weight;7642484.13
Denmark;2021;3;Flatfish;Dab;5384.56;Net weight;97482.95
Denmark;2021;3;Flatfish;Halibut, other;11741.54;Net weight;492304.2
Denmark;2021;3;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;23032.69;Net weight;110820.03
Denmark;2021;3;Groundfish;Cod;57876.3;Net weight;1097753.09
Denmark;2021;3;Small pelagics;Mackerel;36711.61;Net weight;511024.64
Denmark;2021;3;Salmonids;Trout;55651.44;Net weight;1084347.9
Denmark;2021;3;Flatfish;Flounder, other;104195.98;Net weight;1734531.47
Denmark;2021;3;Salmonids;Salmon;546682.69;Net weight;1.256506401E7
Denmark;2021;4;Miscellaneous aquatic products;Other unspecified products;563183.38;Net weight;6807541.75
Denmark;2021;4;Small pelagics;Mackerel;45352.72;Net weight;574462.75
Denmark;2021;4;Flatfish;Flounder, other;65052.7;Net weight;967204.05
Denmark;2021;4;Salmonids;Salmon;416101.59;Net weight;9073369.37
Denmark;2021;4;Salmonids;Trout;50528.61;Net weight;937951.26
Denmark;2021;4;Groundfish;Cod;53404.54;Net weight;1314051.1
Denmark;2021;4;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;16290.45;Net weight;77962.93
Denmark;2021;4;Flatfish;Halibut, other;15180.3;Net weight;319079.0
Denmark;2021;4;Flatfish;Dab;4099.99;Net weight;83677.67
Denmark;2021;5;Small pelagics;Mackerel;41135.24;Net weight;482646.28
Denmark;2021;5;Salmonids;Trout;50737.77;Net weight;1022609.06
Denmark;2021;5;Flatfish;Flounder, other;114534.56;Net weight;1730291.96
Denmark;2021;5;Salmonids;Salmon;472014.5;Net weight;1.043612803E7
Denmark;2021;5;Miscellaneous aquatic products;Other unspecified products;484881.84;Net weight;5208379.77
Denmark;2021;5;Flatfish;Dab;4895.18;Net weight;94133.57
Denmark;2021;5;Flatfish;Halibut, other;4601.88;Net weight;192318.7
Denmark;2021;5;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;7661.88;Net weight;60430.56
Denmark;2021;5;Groundfish;Cod;40079.54;Net weight;719889.39
Denmark;2021;6;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;11227.61;Net weight;111843.97
Denmark;2021;6;Groundfish;Cod;29516.12;Net weight;468823.8
Denmark;2021;6;Small pelagics;Mackerel;39920.88;Net weight;536980.9
Denmark;2021;6;Salmonids;Trout;42758.77;Net weight;823270.31
Denmark;2021;6;Flatfish;Flounder, other;61266.56;Net weight;1076932.22
Denmark;2021;6;Salmonids;Salmon;419828.63;Net weight;9946359.33
Denmark;2021;6;Miscellaneous aquatic products;Other unspecified products;490884.44;Net weight;6382521.79
Denmark;2021;6;Flatfish;Dab;4096.1;Net weight;64547.54
Denmark;2021;6;Flatfish;Halibut, other;6022.8;Net weight;230063.58
Denmark;2021;7;Flatfish;Dab;3680.83;Net weight;64907.76
Denmark;2021;7;Flatfish;Halibut, other;5287.69;Net weight;226183.27
Denmark;2021;7;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;10162.56;Net weight;53090.61
Denmark;2021;7;Groundfish;Cod;29543.24;Net weight;515737.56
Denmark;2021;7;Small pelagics;Mackerel;40130.08;Net weight;571688.79
Denmark;2021;7;Salmonids;Trout;44548.54;Net weight;874023.33
Denmark;2021;7;Flatfish;Flounder, other;45950.73;Net weight;834186.7
Denmark;2021;7;Salmonids;Salmon;366140.06;Net weight;9287934.38
Denmark;2021;7;Miscellaneous aquatic products;Other unspecified products;415677.75;Net weight;5200898.21
Denmark;2021;8;Small pelagics;Mackerel;59368.07;Net weight;721341.8
Denmark;2021;8;Groundfish;Cod;27962.38;Net weight;409651.34
Denmark;2021;8;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;22104.63;Net weight;61693.79
Denmark;2021;8;Flatfish;Halibut, other;8551.89;Net weight;324854.24
Denmark;2021;8;Flatfish;Dab;5560.71;Net weight;103738.61
Denmark;2021;8;Miscellaneous aquatic products;Other unspecified products;414721.63;Net weight;4676673.39
Denmark;2021;8;Flatfish;Flounder, other;60812.46;Net weight;1148124.92
Denmark;2021;8;Salmonids;Trout;37221.21;Net weight;775384.9
Denmark;2021;8;Salmonids;Salmon;412039.25;Net weight;9755760.66
Denmark;2021;9;Small pelagics;Mackerel;31250.23;Net weight;372383.3
Denmark;2021;9;Groundfish;Cod;63950.96;Net weight;869558.63
Denmark;2021;9;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;24084.84;Net weight;52505.34
Denmark;2021;9;Flatfish;Halibut, other;6023.1;Net weight;244109.87
Denmark;2021;9;Flatfish;Dab;3996.22;Net weight;105782.44
Denmark;2021;9;Miscellaneous aquatic products;Other unspecified products;482178.75;Net weight;5770337.82
Denmark;2021;9;Salmonids;Salmon;384837.34;Net weight;8841004.84
Denmark;2021;9;Flatfish;Flounder, other;79529.3;Net weight;1241647.53
Denmark;2021;9;Salmonids;Trout;44300.93;Net weight;862919.92
Denmark;2020;1;Miscellaneous aquatic products;Other unspecified products;508832.97;Net weight;5794296.27
Denmark;2020;1;Flatfish;Dab;6343.6;Net weight;115566.71
Denmark;2020;1;Flatfish;Halibut, other;6128.66;Net weight;208609.21
Denmark;2020;1;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;60168.14;Net weight;127424.26
Denmark;2020;1;Groundfish;Cod;35484.8;Net weight;642245.89
Denmark;2020;1;Small pelagics;Mackerel;37547.0;Net weight;450252.58
Denmark;2020;1;Salmonids;Trout;46063.69;Net weight;879255.32
Denmark;2020;1;Flatfish;Flounder, other;63214.08;Net weight;1060509.63
Denmark;2020;1;Salmonids;Salmon;380821.97;Net weight;8489851.47
Denmark;2020;10;Flatfish;Dab;5533.58;Net weight;94507.59
Denmark;2020;10;Miscellaneous aquatic products;Other unspecified products;474141.28;Net weight;5868624.03
Denmark;2020;10;Salmonids;Trout;42363.66;Net weight;852385.04
Denmark;2020;10;Flatfish;Flounder, other;113672.63;Net weight;1800013.97
Denmark;2020;10;Salmonids;Salmon;342318.13;Net weight;8392770.22
Denmark;2020;10;Small pelagics;Mackerel;36225.35;Net weight;455912.66
Denmark;2020;10;Groundfish;Cod;27951.34;Net weight;460437.48
Denmark;2020;10;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;19162.35;Net weight;75917.66
Denmark;2020;10;Flatfish;Halibut, other;4550.27;Net weight;158809.12
Denmark;2020;11;Flatfish;Dab;3800.77;Net weight;67682.07
Denmark;2020;11;Miscellaneous aquatic products;Other unspecified products;424456.91;Net weight;4842392.16
Denmark;2020;11;Flatfish;Halibut, other;4960.73;Net weight;147306.22
Denmark;2020;11;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;20149.1;Net weight;86921.28
Denmark;2020;11;Groundfish;Cod;42580.31;Net weight;861472.33
Denmark;2020;11;Small pelagics;Mackerel;38790.14;Net weight;471993.96
Denmark;2020;11;Salmonids;Trout;49757.96;Net weight;1252108.11
Denmark;2020;11;Flatfish;Flounder, other;81034.14;Net weight;1230591.86
Denmark;2020;11;Salmonids;Salmon;375180.28;Net weight;7835072.25
Denmark;2020;12;Flatfish;Halibut, other;4894.46;Net weight;215900.7
Denmark;2020;12;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;30863.32;Net weight;110004.81
Denmark;2020;12;Groundfish;Cod;37589.72;Net weight;658713.08
Denmark;2020;12;Small pelagics;Mackerel;30144.51;Net weight;396421.31
Denmark;2020;12;Salmonids;Trout;52783.03;Net weight;1059598.31
Denmark;2020;12;Flatfish;Flounder, other;103544.34;Net weight;1647031.04
Denmark;2020;12;Salmonids;Salmon;529671.5;Net weight;1.187133235E7
Denmark;2020;12;Miscellaneous aquatic products;Other unspecified products;383078.34;Net weight;4946748.56
Denmark;2020;12;Flatfish;Dab;3276.25;Net weight;49271.62
Denmark;2020;2;Groundfish;Cod;48571.13;Net weight;805991.37
Denmark;2020;2;Small pelagics;Mackerel;37939.16;Net weight;466061.0
Denmark;2020;2;Salmonids;Trout;37709.24;Net weight;732924.24
Denmark;2020;2;Flatfish;Flounder, other;64123.07;Net weight;1057803.77
Denmark;2020;2;Salmonids;Salmon;393552.88;Net weight;8952694.95
Denmark;2020;2;Miscellaneous aquatic products;Other unspecified products;412383.59;Net weight;5522859.06
Denmark;2020;2;Flatfish;Dab;3586.74;Net weight;60475.38
Denmark;2020;2;Flatfish;Halibut, other;5009.11;Net weight;171328.25
Denmark;2020;2;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;15804.55;Net weight;43900.14
Denmark;2020;3;Groundfish;Cod;54224.18;Net weight;838871.82
Denmark;2020;3;Small pelagics;Mackerel;44852.7;Net weight;630877.98
Denmark;2020;3;Salmonids;Trout;23729.14;Net weight;527222.79
Denmark;2020;3;Flatfish;Flounder, other;85333.29;Net weight;1304979.65
Denmark;2020;3;Salmonids;Salmon;399954.56;Net weight;9393718.88
Denmark;2020;3;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;18491.91;Net weight;74133.05
Denmark;2020;3;Flatfish;Halibut, other;4191.19;Net weight;137448.66
Denmark;2020;3;Miscellaneous aquatic products;Other unspecified products;551073.5;Net weight;6130810.71
Denmark;2020;3;Flatfish;Dab;9553.12;Net weight;158521.7
Denmark;2020;4;Miscellaneous aquatic products;Other unspecified products;498626.53;Net weight;5901908.87
Denmark;2020;4;Flatfish;Dab;12069.49;Net weight;171845.9
Denmark;2020;4;Flatfish;Halibut, other;7558.45;Net weight;274451.82
Denmark;2020;4;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;25308.8;Net weight;84746.37
Denmark;2020;4;Groundfish;Cod;45346.3;Net weight;838303.74
Denmark;2020;4;Small pelagics;Mackerel;49151.9;Net weight;683713.48
Denmark;2020;4;Salmonids;Trout;49408.27;Net weight;1055068.82
Denmark;2020;4;Flatfish;Flounder, other;126719.01;Net weight;1806194.99
Denmark;2020;4;Salmonids;Salmon;489954.06;Net weight;1.094019834E7
Denmark;2020;5;Salmonids;Salmon;391582.06;Net weight;9392886.03
Denmark;2020;5;Flatfish;Flounder, other;118136.41;Net weight;1797424.24
Denmark;2020;5;Salmonids;Trout;40095.81;Net weight;811090.44
Denmark;2020;5;Small pelagics;Mackerel;39645.5;Net weight;540074.92
Denmark;2020;5;Groundfish;Cod;32243.18;Net weight;560539.09
Denmark;2020;5;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;33778.39;Net weight;103589.53
Denmark;2020;5;Flatfish;Halibut, other;2989.88;Net weight;127733.71
Denmark;2020;5;Flatfish;Dab;7273.97;Net weight;122470.87
Denmark;2020;5;Miscellaneous aquatic products;Other unspecified products;517380.78;Net weight;6896555.11
Denmark;2020;6;Miscellaneous aquatic products;Other unspecified products;488388.94;Net weight;5334063.58
Denmark;2020;6;Flatfish;Dab;2523.51;Net weight;36441.13
Denmark;2020;6;Flatfish;Halibut, other;4780.17;Net weight;163609.12
Denmark;2020;6;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;4394.68;Net weight;14120.03
Denmark;2020;6;Groundfish;Cod;36596.03;Net weight;598276.39
Denmark;2020;6;Small pelagics;Mackerel;53893.21;Net weight;750413.28
Denmark;2020;6;Salmonids;Trout;35301.16;Net weight;777362.91
Denmark;2020;6;Flatfish;Flounder, other;78312.2;Net weight;1221786.18
Denmark;2020;6;Salmonids;Salmon;333647.81;Net weight;8268011.8
Denmark;2020;7;Miscellaneous aquatic products;Other unspecified products;470006.03;Net weight;5148733.72
Denmark;2020;7;Flatfish;Dab;4418.83;Net weight;65982.14
Denmark;2020;7;Flatfish;Halibut, other;2816.42;Net weight;112234.73
Denmark;2020;7;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;1881.37;Net weight;38384.39
Denmark;2020;7;Groundfish;Cod;31027.42;Net weight;555259.3
Denmark;2020;7;Small pelagics;Mackerel;48338.04;Net weight;705018.13
Denmark;2020;7;Salmonids;Trout;40345.18;Net weight;847157.24
Denmark;2020;7;Flatfish;Flounder, other;92114.23;Net weight;1518484.09
Denmark;2020;7;Salmonids;Salmon;411103.63;Net weight;9632734.79
Denmark;2020;8;Miscellaneous aquatic products;Other unspecified products;521707.53;Net weight;5682539.35
Denmark;2020;8;Flatfish;Dab;3596.83;Net weight;57648.87
Denmark;2020;8;Flatfish;Halibut, other;5910.59;Net weight;176707.61
Denmark;2020;8;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;18974.24;Net weight;37304.5
Denmark;2020;8;Groundfish;Cod;29728.76;Net weight;497922.61
Denmark;2020;8;Small pelagics;Mackerel;57040.89;Net weight;760168.61
Denmark;2020;8;Salmonids;Trout;46520.18;Net weight;1007465.35
Denmark;2020;8;Flatfish;Flounder, other;90439.59;Net weight;1424590.79
Denmark;2020;8;Salmonids;Salmon;363315.72;Net weight;8864678.49
Denmark;2020;9;Miscellaneous aquatic products;Other unspecified products;528585.38;Net weight;5570999.19
Denmark;2020;9;Flatfish;Dab;13056.4;Net weight;160363.46
Denmark;2020;9;Flatfish;Halibut, other;2858.14;Net weight;100094.62
Denmark;2020;9;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;26564.96;Net weight;116667.23
Denmark;2020;9;Groundfish;Cod;27822.45;Net weight;462211.7
Denmark;2020;9;Small pelagics;Mackerel;49686.33;Net weight;566940.94
Denmark;2020;9;Salmonids;Trout;33871.95;Net weight;691008.73
Denmark;2020;9;Flatfish;Flounder, other;105554.07;Net weight;1651709.76
Denmark;2020;9;Salmonids;Salmon;430206.56;Net weight;9520756.79
Denmark;2019;1;Salmonids;Salmon;348063.81;Net weight;7448207.88
Denmark;2019;1;Flatfish;Flounder, other;83152.59;Net weight;1410749.4
Denmark;2019;1;Salmonids;Trout;37345.9;Net weight;694253.82
Denmark;2019;1;Small pelagics;Mackerel;33650.85;Net weight;363873.83
Denmark;2019;1;Groundfish;Cod;67319.2;Net weight;1116159.26
Denmark;2019;1;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;23081.7;Net weight;83070.05
Denmark;2019;1;Flatfish;Halibut, other;7064.14;Net weight;240236.05
Denmark;2019;1;Flatfish;Dab;5559.03;Net weight;86460.97
Denmark;2019;1;Miscellaneous aquatic products;Other unspecified products;410720.59;Net weight;4644364.32
Denmark;2019;10;Salmonids;Salmon;340745.31;Net weight;7900894.9
Denmark;2019;10;Flatfish;Flounder, other;89748.1;Net weight;1465629.54
Denmark;2019;10;Salmonids;Trout;38191.17;Net weight;770390.68
Denmark;2019;10;Small pelagics;Mackerel;35024.86;Net weight;455027.28
Denmark;2019;10;Groundfish;Cod;35546.25;Net weight;578596.53
Denmark;2019;10;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;2492.0;Net weight;7773.72
Denmark;2019;10;Flatfish;Halibut, other;3407.47;Net weight;116020.15
Denmark;2019;10;Flatfish;Dab;5650.93;Net weight;95089.67
Denmark;2019;10;Miscellaneous aquatic products;Other unspecified products;375502.22;Net weight;4086760.48
Denmark;2019;11;Miscellaneous aquatic products;Other unspecified products;352144.28;Net weight;3898803.0
Denmark;2019;11;Flatfish;Dab;7111.0;Net weight;125943.65
Denmark;2019;11;Flatfish;Halibut, other;8349.76;Net weight;278398.77
Denmark;2019;11;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;26287.51;Net weight;84168.08
Denmark;2019;11;Groundfish;Cod;39069.34;Net weight;524705.6
Denmark;2019;11;Small pelagics;Mackerel;19767.76;Net weight;263747.94
Denmark;2019;11;Salmonids;Trout;38150.23;Net weight;707079.7
Denmark;2019;11;Flatfish;Flounder, other;91843.24;Net weight;1437777.97
Denmark;2019;11;Salmonids;Salmon;337942.66;Net weight;8122315.85
Denmark;2019;12;Miscellaneous aquatic products;Other unspecified products;419721.53;Net weight;5166675.59
Denmark;2019;12;Flatfish;Dab;8703.95;Net weight;183016.76
Denmark;2019;12;Flatfish;Halibut, other;12505.77;Net weight;403653.67
Denmark;2019;12;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;21755.64;Net weight;117562.87
Denmark;2019;12;Groundfish;Cod;42581.28;Net weight;717814.04
Denmark;2019;12;Small pelagics;Mackerel;28847.1;Net weight;355519.17
Denmark;2019;12;Salmonids;Trout;57437.74;Net weight;1051904.64
Denmark;2019;12;Flatfish;Flounder, other;122421.38;Net weight;1711791.89
Denmark;2019;12;Salmonids;Salmon;513347.66;Net weight;1.171998287E7
Denmark;2019;2;Salmonids;Salmon;317683.78;Net weight;7221977.22
Denmark;2019;2;Flatfish;Flounder, other;105819.43;Net weight;1769411.9
Denmark;2019;2;Salmonids;Trout;35160.73;Net weight;678412.37
Denmark;2019;2;Small pelagics;Mackerel;25906.34;Net weight;309657.28
Denmark;2019;2;Groundfish;Cod;41501.05;Net weight;745893.61
Denmark;2019;2;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;8819.46;Net weight;41135.02
Denmark;2019;2;Flatfish;Halibut, other;8695.15;Net weight;248732.73
Denmark;2019;2;Flatfish;Dab;3854.39;Net weight;59176.01
Denmark;2019;2;Miscellaneous aquatic products;Other unspecified products;404316.09;Net weight;4770746.35
Denmark;2019;3;Miscellaneous aquatic products;Other unspecified products;498328.5;Net weight;5699350.31
Denmark;2019;3;Flatfish;Dab;4458.11;Net weight;65439.95
Denmark;2019;3;Flatfish;Halibut, other;7666.34;Net weight;246734.49
Denmark;2019;3;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;5848.39;Net weight;110025.41
Denmark;2019;3;Groundfish;Cod;87528.59;Net weight;1170812.11
Denmark;2019;3;Small pelagics;Mackerel;38120.83;Net weight;471843.44
Denmark;2019;3;Salmonids;Trout;31202.55;Net weight;638717.23
Denmark;2019;3;Flatfish;Flounder, other;85813.83;Net weight;1321848.43
Denmark;2019;3;Salmonids;Salmon;389504.75;Net weight;8540941.3
Denmark;2019;4;Salmonids;Salmon;397620.09;Net weight;9045057.2
Denmark;2019;4;Flatfish;Flounder, other;134186.2;Net weight;2000831.88
Denmark;2019;4;Salmonids;Trout;36462.02;Net weight;687073.68
Denmark;2019;4;Small pelagics;Mackerel;32661.83;Net weight;382203.72
Denmark;2019;4;Groundfish;Cod;45575.71;Net weight;732961.89
Denmark;2019;4;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;27570.5;Net weight;51716.84
