"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-06","Giu-2021",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-07","Lug-2021",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-08","Ago-2021",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-09","Set-2021",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-10","Ott-2021",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-11","Nov-2021",0.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-12","Dic-2021",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-01","Gen-2022",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-02","Feb-2022",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-03","Mar-2022",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-04","Apr-2022",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-05","Mag-2022",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-06","Giu-2022",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-07","Lug-2022",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-08","Ago-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-09","Set-2022",0.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-10","Ott-2022",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-11","Nov-2022",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-12","Dic-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-01","Gen-2023",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-02","Feb-2023",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-03","Mar-2023",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-04","Apr-2023",0.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-05","Mag-2023",0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-06","Giu-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-07","Lug-2023",0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-08","Ago-2023",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-09","Set-2023",0.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-01","Gen-2020",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-02","Feb-2020",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-03","Mar-2020",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-04","Apr-2020",1.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-05","Mag-2020",1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-06","Giu-2020",1.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-07","Lug-2020",1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-08","Ago-2020",0.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-09","Set-2020",1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-10","Ott-2020",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-11","Nov-2020",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2020-12","Dic-2020",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-01","Gen-2021",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-02","Feb-2021",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-03","Mar-2021",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-04","Apr-2021",1.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-05","Mag-2021",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-06","Giu-2021",1.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-07","Lug-2021",1.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-08","Ago-2021",1.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-09","Set-2021",1.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-10","Ott-2021",1.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-11","Nov-2021",1.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2021-12","Dic-2021",1.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-01","Gen-2022",2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-02","Feb-2022",2.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-03","Mar-2022",3.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-04","Apr-2022",3.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-05","Mag-2022",3.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-06","Giu-2022",4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-07","Lug-2022",4.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-08","Ago-2022",4.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-09","Set-2022",5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-10","Ott-2022",5.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-11","Nov-2022",5.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2022-12","Dic-2022",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-01","Gen-2023",5.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-02","Feb-2023",5.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-03","Mar-2023",5.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-04","Apr-2023",5.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-05","Mag-2023",5.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-06","Giu-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-07","Lug-2023",5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-08","Ago-2023",4.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFMAT","manutenzione e rip. macchine","2023-09","Set-2023",4.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-01","Gen-2020",103.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-02","Feb-2020",103.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-03","Mar-2020",103.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-04","Apr-2020",103.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-05","Mag-2020",103.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-06","Giu-2020",103.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-07","Lug-2020",103.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-08","Ago-2020",103.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-09","Set-2020",103.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-10","Ott-2020",104.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-11","Nov-2020",104.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","MAINTOFBUILD","manutenzione e rip. fabbricati rurali","2020-12","Dic-2020",104.3,,
